Внутренний ID,Время создания заказа,ID мерчанта,Статус,Сумма,Валюта,ID заказа,Тип заказа,Описание заказа
66759252,19.11.17 10:10:24,1397120,reversed,"0,25",CZK,demo96804449,verification,demo
66759248,19.11.17 10:10:23,1397120,reversed,"9,2",CZK,demo54103534,verification,demo
66759245,19.11.17 10:10:23,1397120,reversed,"3,77",CZK,demo01693167,verification,demo
66759244,19.11.17 10:10:22,1397120,reversed,"5,51",CZK,demo90072601,verification,demo
66759237,19.11.17 10:10:21,1397120,reversed,"1,93",USD,demo69073600,verification,demo
66759235,19.11.17 10:10:21,1397120,reversed,"4,5",USD,demo80434319,verification,demo
66759229,19.11.17 10:10:20,1397120,reversed,"3,62",USD,demo35242748,verification,demo
66759228,19.11.17 10:10:19,1397120,reversed,"1,74",USD,demo93001039,verification,demo
66759220,19.11.17 10:10:17,1397120,reversed,7,USD,demo15770329,verification,demo
66759217,19.11.17 10:10:17,1397120,reversed,"8,82",USD,demo16979058,verification,demo
66759211,19.11.17 10:10:16,1397120,reversed,"4,17",USD,demo21820653,verification,demo
66759206,19.11.17 10:10:14,1397120,reversed,"6,09",USD,demo51693656,verification,demo
66759205,19.11.17 10:10:14,1397120,reversed,"7,14",USD,demo67782500,verification,demo
66759197,19.11.17 10:10:13,1397120,approved,"7,64",USD,demo26371481,purchase,demo
66759195,19.11.17 10:10:12,1397120,approved,"5,31",USD,demo05138688,purchase,demo
66759188,19.11.17 10:10:10,1397120,approved,"7,34",USD,demo35434989,purchase,demo
66759183,19.11.17 10:10:10,1397120,approved,"2,03",USD,demo83680418,purchase,demo
66759174,19.11.17 10:10:07,1397120,approved,"5,87",USD,demo57025458,purchase,demo
66759172,19.11.17 10:10:07,1397120,approved,"9,49",USD,demo58058483,purchase,demo
66759167,19.11.17 10:10:06,1397120,approved,"0,85",USD,demo13578636,purchase,demo
66759164,19.11.17 10:10:05,1397120,approved,"6,38",USD,demo64482954,purchase,demo
66759159,19.11.17 10:10:04,1397120,approved,"7,67",USD,demo66546259,purchase,demo
66759156,19.11.17 10:10:03,1397120,approved,"7,34",USD,demo53004424,purchase,demo
66758038,19.11.17 10:02:16,1397120,expired,5599,UAH,Order_1511078536481310,purchase,МУЖСКИЕ ЧЕРНЫЕ КОЖАНЫЕ СНИКЕРЫ
66757904,19.11.17 10:01:21,1397120,processing,"1,42",EUR,demo71031366,verification,demo
66757900,19.11.17 10:01:21,1397120,processing,"1,4",EUR,demo84453946,verification,demo
66757893,19.11.17 10:01:19,1397120,processing,"8,33",EUR,demo75637894,verification,demo
66757891,19.11.17 10:01:19,1397120,processing,"3,58",EUR,demo33856290,verification,demo
66757884,19.11.17 10:01:18,1397120,processing,"0,92",EUR,demo86023879,verification,demo
66757882,19.11.17 10:01:17,1397120,processing,"4,01",EUR,demo83097133,verification,demo
66757880,19.11.17 10:01:16,1397120,processing,"9,82",EUR,demo62692446,verification,demo
66757875,19.11.17 10:01:15,1397120,processing,"5,79",EUR,demo30326946,verification,demo
66757873,19.11.17 10:01:15,1397120,processing,"4,67",EUR,demo38019379,verification,demo
66757871,19.11.17 10:01:14,1397120,processing,"2,58",EUR,demo43189509,verification,demo
66757864,19.11.17 10:01:13,1397120,processing,"0,19",UAH,demo33971587,verification,demo
66757863,19.11.17 10:01:13,1397120,processing,"0,46",UAH,demo78732113,verification,demo
66757855,19.11.17 10:01:11,1397120,processing,"4,49",UAH,demo36924085,verification,demo
66757854,19.11.17 10:01:11,1397120,processing,"4,45",UAH,demo61960955,verification,demo
66757847,19.11.17 10:01:09,1397120,processing,"3,05",UAH,demo25333468,verification,demo
66757845,19.11.17 10:01:09,1397120,processing,"7,46",UAH,demo84327427,verification,demo
66757842,19.11.17 10:01:08,1397120,processing,"4,01",UAH,demo19419256,verification,demo
66757837,19.11.17 10:01:07,1397120,processing,"9,31",UAH,demo94926131,verification,demo
66757834,19.11.17 10:01:07,1397120,processing,"1,85",UAH,demo55733927,verification,demo
66757832,19.11.17 10:01:06,1397120,processing,"2,75",UAH,demo69692161,verification,demo
66757829,19.11.17 10:01:05,1397120,declined,"2,89",CZK,demo39243454,verification,demo
66757826,19.11.17 10:01:05,1397120,declined,"3,57",CZK,demo53267208,verification,demo
66757821,19.11.17 10:01:03,1397120,declined,"7,32",CZK,demo04710254,verification,demo
66757818,19.11.17 10:01:03,1397120,declined,"9,19",CZK,demo41340358,verification,demo
66757811,19.11.17 10:01:01,1397120,declined,"3,71",CZK,demo29982982,verification,demo
66757808,19.11.17 10:01:01,1397120,declined,"7,44",CZK,demo04505660,verification,demo
66757806,19.11.17 10:01:00,1397120,declined,"9,8",CZK,demo69878427,verification,demo
66757804,19.11.17 10:00:59,1397120,declined,"8,75",CZK,demo68235607,verification,demo
66757799,19.11.17 10:00:58,1397120,declined,"0,28",CZK,demo55368909,verification,demo
66757798,19.11.17 10:00:58,1397120,declined,"4,33",CZK,demo13377993,verification,demo
66757793,19.11.17 10:00:57,1397120,processing,"9,25",EUR,demo89402326,verification,demo
66757790,19.11.17 10:00:57,1397120,processing,"2,06",EUR,demo31266987,verification,demo
66757783,19.11.17 10:00:55,1397120,processing,"2,99",EUR,demo31987295,verification,demo
66757781,19.11.17 10:00:55,1397120,processing,"7,82",EUR,demo72939581,verification,demo
66757773,19.11.17 10:00:53,1397120,processing,"7,52",EUR,demo95680280,verification,demo
66757771,19.11.17 10:00:52,1397120,processing,"5,86",EUR,demo13248520,verification,demo
66757762,19.11.17 10:00:51,1397120,processing,"9,02",EUR,demo47807142,verification,demo
66757760,19.11.17 10:00:51,1397120,processing,"4,29",EUR,demo45334759,verification,demo
66757756,19.11.17 10:00:50,1397120,processing,"1,96",EUR,demo00987381,verification,demo
66757752,19.11.17 10:00:49,1397120,processing,"1,03",EUR,demo53216529,verification,demo
66757748,19.11.17 10:00:48,1397120,processing,"1,73",USD,demo39510964,verification,demo
66757745,19.11.17 10:00:48,1397120,processing,"0,03",USD,demo45497386,verification,demo
66757740,19.11.17 10:00:46,1397120,processing,"3,6",USD,demo61771259,verification,demo
66757738,19.11.17 10:00:46,1397120,processing,2,USD,demo73700938,verification,demo
66757729,19.11.17 10:00:44,1397120,processing,"4,77",USD,demo22557081,verification,demo
66757727,19.11.17 10:00:44,1397120,processing,"9,38",USD,demo22798344,verification,demo
66757724,19.11.17 10:00:43,1397120,processing,"7,07",USD,demo54681289,verification,demo
66757719,19.11.17 10:00:42,1397120,processing,"2,83",USD,demo82858386,verification,demo
66757715,19.11.17 10:00:42,1397120,processing,"9,07",USD,demo87159066,verification,demo
66757714,19.11.17 10:00:42,1397120,processing,"3,23",USD,demo51470873,verification,demo
66757705,19.11.17 10:00:39,1397120,reversed,"4,8",RUB,demo70956311,verification,demo
66757704,19.11.17 10:00:38,1397120,reversed,"0,43",RUB,demo77656845,verification,demo
66757696,19.11.17 10:00:37,1397120,reversed,"2,03",RUB,demo71154269,verification,demo
66757695,19.11.17 10:00:36,1397120,reversed,"5,77",RUB,demo35480978,verification,demo
66757687,19.11.17 10:00:35,1397120,reversed,"9,31",RUB,demo32976055,verification,demo
66757686,19.11.17 10:00:34,1397120,reversed,"8,49",RUB,demo34762014,verification,demo
66757680,19.11.17 10:00:33,1397120,reversed,"7,12",RUB,demo21201769,verification,demo
66757676,19.11.17 10:00:32,1397120,reversed,"6,34",RUB,demo08674069,verification,demo
66757672,19.11.17 10:00:31,1397120,reversed,"7,41",RUB,demo02336176,verification,demo
66757669,19.11.17 10:00:31,1397120,reversed,"2,83",RUB,demo62775746,verification,demo
66757663,19.11.17 10:00:30,1397120,reversed,"9,38",EUR,demo74640482,verification,demo
66757661,19.11.17 10:00:29,1397120,reversed,"6,23",EUR,demo32841226,verification,demo
66757654,19.11.17 10:00:28,1397120,reversed,"8,36",EUR,demo75295966,verification,demo
66757653,19.11.17 10:00:27,1397120,reversed,"7,17",EUR,demo26859952,verification,demo
66757644,19.11.17 10:00:26,1397120,reversed,"2,49",EUR,demo71442829,verification,demo
66757643,19.11.17 10:00:25,1397120,reversed,"3,69",EUR,demo51058059,verification,demo
66757639,19.11.17 10:00:24,1397120,reversed,"0,49",EUR,demo14248046,verification,demo
66757635,19.11.17 10:00:23,1397120,reversed,"9,82",EUR,demo80095124,verification,demo
66757632,19.11.17 10:00:22,1397120,reversed,"5,14",EUR,demo97088803,verification,demo
66757628,19.11.17 10:00:22,1397120,reversed,"9,48",EUR,demo49185012,verification,demo
66757624,19.11.17 10:00:21,1397120,reversed,"7,04",USD,demo20141569,verification,demo
66757622,19.11.17 10:00:20,1397120,reversed,"0,78",USD,demo02514441,verification,demo
66757616,19.11.17 10:00:19,1397120,reversed,"8,04",USD,demo51730945,verification,demo
66757615,19.11.17 10:00:19,1397120,reversed,"9,6",USD,demo49715742,verification,demo
66757608,19.11.17 10:00:17,1397120,reversed,"2,98",USD,demo42336771,verification,demo
66757605,19.11.17 10:00:16,1397120,reversed,"7,17",USD,demo02545496,verification,demo
66757602,19.11.17 10:00:15,1397120,reversed,"3,63",USD,demo56972011,verification,demo
66757596,19.11.17 10:00:14,1397120,reversed,"5,81",USD,demo11288802,verification,demo
66757593,19.11.17 10:00:13,1397120,reversed,"8,35",USD,demo16518589,verification,demo
66757592,19.11.17 10:00:13,1397120,reversed,"2,39",USD,demo13200980,verification,demo
66757584,19.11.17 10:00:12,1397120,approved,"9,6",RUB,demo87291027,purchase,demo
66757583,19.11.17 10:00:11,1397120,approved,"3,01",RUB,demo76183846,purchase,demo
66757577,19.11.17 10:00:10,1397120,approved,"4,34",RUB,demo42814205,purchase,demo
66757574,19.11.17 10:00:09,1397120,approved,"6,76",RUB,demo54790241,purchase,demo
66757565,19.11.17 10:00:07,1397120,approved,"4,11",RUB,demo48032200,purchase,demo
66757561,19.11.17 10:00:07,1397120,approved,"3,46",RUB,demo66804561,purchase,demo
66757558,19.11.17 10:00:05,1397120,approved,"9,58",RUB,demo41209603,purchase,demo
66757553,19.11.17 10:00:04,1397120,approved,"6,95",RUB,demo56436070,purchase,demo
66757547,19.11.17 10:00:03,1397120,approved,"1,84",RUB,demo20019231,purchase,demo
66757532,19.11.17 09:59:57,1397120,expired,5599,UAH,Order_1511078396767311,purchase,МУЖСКИЕ ЧЕРНЫЕ КОЖАНЫЕ СНИКЕРЫ
66756322,19.11.17 09:51:16,1397120,processing,"2,06",GBP,demo80669613,verification,demo
66756320,19.11.17 09:51:16,1397120,processing,"4,37",GBP,demo97321055,verification,demo
66756313,19.11.17 09:51:14,1397120,processing,"8,93",GBP,demo21022636,verification,demo
66756312,19.11.17 09:51:14,1397120,processing,"2,89",GBP,demo95479875,verification,demo
66756304,19.11.17 09:51:12,1397120,processing,"2,13",GBP,demo10344723,verification,demo
66756302,19.11.17 09:51:12,1397120,processing,"1,97",GBP,demo55440250,verification,demo
66756297,19.11.17 09:51:11,1397120,processing,"1,4",GBP,demo07925696,verification,demo
66756292,19.11.17 09:51:10,1397120,processing,"2,85",GBP,demo54682698,verification,demo
66756290,19.11.17 09:51:09,1397120,processing,"9,81",GBP,demo02862600,verification,demo
66756285,19.11.17 09:51:08,1397120,processing,"4,48",CZK,demo43434775,verification,demo
66756283,19.11.17 09:51:08,1397120,processing,"9,96",CZK,demo49561366,verification,demo
66756277,19.11.17 09:51:07,1397120,processing,1,CZK,demo13411082,verification,demo
66756276,19.11.17 09:51:06,1397120,processing,"3,94",CZK,demo54083919,verification,demo
66756271,19.11.17 09:51:05,1397120,processing,"6,4",CZK,demo06490878,verification,demo
66756268,19.11.17 09:51:04,1397120,processing,"5,27",CZK,demo19492161,verification,demo
66756265,19.11.17 09:51:03,1397120,processing,"1,75",CZK,demo85670529,verification,demo
66756261,19.11.17 09:51:03,1397120,processing,"2,85",CZK,demo78626240,verification,demo
66756257,19.11.17 09:51:02,1397120,processing,"6,54",CZK,demo49759022,verification,demo
66756255,19.11.17 09:51:01,1397120,processing,"4,08",CZK,demo35922255,verification,demo
66756251,19.11.17 09:51:00,1397120,declined,"0,02",GBP,demo59987309,verification,demo
66756249,19.11.17 09:51:00,1397120,declined,"5,02",GBP,demo29338224,verification,demo
66756241,19.11.17 09:50:59,1397120,declined,"2,63",GBP,demo50522504,verification,demo
66756239,19.11.17 09:50:58,1397120,declined,"5,62",GBP,demo42385976,verification,demo
66756232,19.11.17 09:50:57,1397120,declined,"7,98",GBP,demo11135267,verification,demo
66756231,19.11.17 09:50:56,1397120,declined,"5,91",GBP,demo80369800,verification,demo
66756226,19.11.17 09:50:55,1397120,declined,"6,56",GBP,demo34388967,verification,demo
66756223,19.11.17 09:50:55,1397120,declined,"4,42",GBP,demo22186885,verification,demo
66756220,19.11.17 09:50:54,1397120,declined,"7,25",GBP,demo41045615,verification,demo
66756218,19.11.17 09:50:53,1397120,declined,"4,97",GBP,demo21617665,verification,demo
66756212,19.11.17 09:50:53,1397120,processing,"2,65",RUB,demo37457155,verification,demo
66756208,19.11.17 09:50:52,1397120,processing,"7,49",RUB,demo16228682,verification,demo
66756205,19.11.17 09:50:51,1397120,processing,"7,72",RUB,demo90803161,verification,demo
66756201,19.11.17 09:50:50,1397120,processing,"3,67",RUB,demo70921561,verification,demo
66756195,19.11.17 09:50:49,1397120,processing,"7,15",RUB,demo15096617,verification,demo
66756193,19.11.17 09:50:48,1397120,processing,"5,25",RUB,demo57650428,verification,demo
66756188,19.11.17 09:50:47,1397120,processing,"2,36",RUB,demo83003578,verification,demo
66756184,19.11.17 09:50:47,1397120,processing,"8,93",RUB,demo42059316,verification,demo
66756180,19.11.17 09:50:46,1397120,processing,"6,31",RUB,demo73955291,verification,demo
66756177,19.11.17 09:50:45,1397120,processing,"9,44",RUB,demo57544166,verification,demo
66756174,19.11.17 09:50:44,1397120,processing,"2,74",UAH,demo79473031,verification,demo
66756173,19.11.17 09:50:44,1397120,processing,"0,27",UAH,demo69869131,verification,demo
66756166,19.11.17 09:50:43,1397120,processing,"8,53",UAH,demo02884239,verification,demo
66756165,19.11.17 09:50:43,1397120,processing,"7,61",UAH,demo35147306,verification,demo
66756155,19.11.17 09:50:41,1397120,processing,"1,25",UAH,demo06510846,verification,demo
66756154,19.11.17 09:50:40,1397120,processing,"9,33",UAH,demo51574329,verification,demo
66756150,19.11.17 09:50:40,1397120,processing,"6,73",UAH,demo35967370,verification,demo
66756146,19.11.17 09:50:39,1397120,processing,"4,68",UAH,demo79945244,verification,demo
66756142,19.11.17 09:50:38,1397120,processing,"3,9",UAH,demo75438840,verification,demo
66756140,19.11.17 09:50:38,1397120,processing,"1,8",UAH,demo13714799,verification,demo
66756136,19.11.17 09:50:37,1397120,reversed,"3,26",EUR,demo61835525,verification,demo
66756133,19.11.17 09:50:36,1397120,reversed,"4,93",EUR,demo90704933,verification,demo
66756126,19.11.17 09:50:35,1397120,reversed,"9,17",EUR,demo85734127,verification,demo
66756125,19.11.17 09:50:35,1397120,reversed,"3,26",EUR,demo95898087,verification,demo
66756118,19.11.17 09:50:33,1397120,reversed,"0,9",EUR,demo63356272,verification,demo
66756117,19.11.17 09:50:32,1397120,reversed,"0,6",EUR,demo39833207,verification,demo
66756111,19.11.17 09:50:31,1397120,reversed,"8,06",EUR,demo82895118,verification,demo
66756109,19.11.17 09:50:31,1397120,reversed,"1,54",EUR,demo51614950,verification,demo
66756104,19.11.17 09:50:30,1397120,reversed,"6,45",EUR,demo26675431,verification,demo
66756102,19.11.17 09:50:29,1397120,reversed,"4,8",EUR,demo40155856,verification,demo
66756098,19.11.17 09:50:28,1397120,reversed,"8,27",CZK,demo59606882,verification,demo
66756094,19.11.17 09:50:28,1397120,reversed,"9,63",CZK,demo06986275,verification,demo
66756086,19.11.17 09:50:26,1397120,reversed,"7,55",CZK,demo37003179,verification,demo
66756085,19.11.17 09:50:26,1397120,reversed,"2,78",CZK,demo45458452,verification,demo
66756076,19.11.17 09:50:24,1397120,reversed,"0,84",CZK,demo87815476,verification,demo
66756075,19.11.17 09:50:24,1397120,reversed,"5,72",CZK,demo65091401,verification,demo
66756070,19.11.17 09:50:23,1397120,reversed,"6,47",CZK,demo87935725,verification,demo
66756067,19.11.17 09:50:22,1397120,reversed,"3,41",CZK,demo77305548,verification,demo
66756061,19.11.17 09:50:21,1397120,reversed,"4,99",CZK,demo08265628,verification,demo
66756060,19.11.17 09:50:21,1397120,reversed,"2,77",CZK,demo13659315,verification,demo
66756057,19.11.17 09:50:20,1397120,reversed,"4,91",RUB,demo22841059,verification,demo
66756056,19.11.17 09:50:19,1397120,reversed,"8,92",RUB,demo68370364,verification,demo
66756049,19.11.17 09:50:18,1397120,reversed,"8,92",RUB,demo88449798,verification,demo
66756047,19.11.17 09:50:18,1397120,reversed,"7,27",RUB,demo30213896,verification,demo
66756040,19.11.17 09:50:16,1397120,reversed,"2,41",RUB,demo74557123,verification,demo
66756035,19.11.17 09:50:15,1397120,reversed,"3,15",RUB,demo22048847,verification,demo
66756032,19.11.17 09:50:15,1397120,reversed,"3,71",RUB,demo07136215,verification,demo
66756025,19.11.17 09:50:14,1397120,reversed,"9,61",RUB,demo26236636,verification,demo
66756022,19.11.17 09:50:13,1397120,reversed,3,RUB,demo03704682,verification,demo
66756019,19.11.17 09:50:12,1397120,reversed,"4,38",RUB,demo13688552,verification,demo
66756013,19.11.17 09:50:11,1397120,approved,"4,1",RUB,demo47535037,purchase,demo
66756012,19.11.17 09:50:11,1397120,approved,"6,55",RUB,demo63191486,purchase,demo
66756005,19.11.17 09:50:09,1397120,approved,"1,42",RUB,demo05429934,purchase,demo
66756003,19.11.17 09:50:09,1397120,approved,"2,38",RUB,demo49218865,purchase,demo
66755993,19.11.17 09:50:07,1397120,approved,"3,63",RUB,demo03621283,purchase,demo
66755992,19.11.17 09:50:06,1397120,approved,"1,04",RUB,demo45913358,purchase,demo
66755987,19.11.17 09:50:05,1397120,approved,"1,45",RUB,demo99024102,purchase,demo
66755983,19.11.17 09:50:04,1397120,approved,"1,52",RUB,demo64734485,purchase,demo
66755977,19.11.17 09:50:03,1397120,approved,"1,28",RUB,demo51093247,purchase,demo
66755975,19.11.17 09:50:03,1397120,approved,"2,21",RUB,demo49982852,purchase,demo
66754704,19.11.17 09:41:20,1397120,processing,"1,27",GBP,demo11002588,verification,demo
66754701,19.11.17 09:41:19,1397120,processing,"7,12",GBP,demo64833118,verification,demo
66754697,19.11.17 09:41:18,1397120,processing,"0,79",GBP,demo84661448,verification,demo
